code,name,industry,report,profit,operation,growth,debtpaying,cashflow
300581,晨曦航空,航空,1.00,1.86,4.00,2.17,3.50,1.00
300580,贝斯特,汽车配件,2.50,4.14,3.50,3.17,3.50,1.00
300561,汇金科技,软件服务,1.88,3.57,3.50,2.83,3.50,1.00
300536,农尚环境,建筑施工,2.38,2.71,3.67,3.50,3.50,5.40
300510,金冠电气,电气设备,3.12,3.29,3.67,6.00,3.50,4.40
300491,通合科技,电气设备,1.00,1.71,3.67,2.33,3.50,1.00
300471,厚普股份,专用机械,1.00,1.71,4.00,1.50,3.50,1.00
300464,星徽精密,机械基件,1.00,1.57,3.50,1.83,3.50,1.00
300451,创业软件,软件服务,3.25,4.29,3.50,4.00,3.50,1.00
300444,双杰电气,电气设备,2.38,4.71,3.67,4.67,3.50,1.00
300428,四通新材,铝,3.00,3.57,3.50,3.83,3.50,1.00
300404,博济医药,医疗保健,2.38,3.14,3.50,2.50,3.50,5.20
300394,天孚通信,通信设备,2.38,4.14,3.50,2.33,3.50,5.40
300382,斯莱克,专用机械,2.25,3.43,3.50,3.83,3.50,1.00
300370,安控科技,电器仪表,1.25,1.86,4.00,3.17,3.50,1.00
300362,天翔环境,环境保护,2.12,2.71,3.67,3.33,3.50,1.00
300343,联创互联,互联网,2.62,3.43,3.67,4.33,3.50,5.00
300324,旋极信息,软件服务,3.25,4.29,3.50,3.83,3.50,1.00
300303,聚飞光电,半导体,2.00,3.57,3.50,2.33,3.50,1.00
300301,长方集团,半导体,2.25,2.29,3.50,2.17,3.50,1.00
300274,阳光电源,电气设备,3.50,4.57,3.50,5.00,3.50,1.00
300269,联建光电,半导体,1.62,3.14,3.50,1.67,3.50,1.00
300238,冠昊生物,医疗保健,1.75,3.14,3.50,1.33,3.50,4.80
300230,永利股份,塑料,2.38,4.00,3.50,2.33,3.50,4.80
300213,佳讯飞鸿,通信设备,2.38,3.00,3.50,4.83,3.50,1.00
300198,纳川股份,塑料,2.38,2.57,3.50,3.17,3.50,1.00
300197,铁汉生态,环境保护,2.38,2.14,3.67,5.00,3.50,1.00
300187,永清环保,环境保护,2.50,3.00,3.67,3.17,3.50,4.60
300185,通裕重工,工程机械,2.25,2.71,3.50,3.17,3.50,4.00
300180,华峰超纤,化纤,3.62,4.43,3.50,5.83,3.50,1.00
300152,科融环境,环境保护,1.25,1.43,3.83,1.33,3.50,4.00
300146,汤臣倍健,食品,2.38,5.00,3.50,4.17,3.50,4.80
300131,英唐智控,元器件,2.75,3.57,3.50,4.17,3.50,4.20
300118,东方日升,半导体,2.25,3.71,3.50,2.83,3.50,1.00
300111,向日葵,半导体,2.00,1.57,3.50,3.17,3.50,4.20
300108,吉药控股,中成药,2.25,3.43,3.50,3.33,3.50,1.00
300105,龙源技术,电器仪表,1.00,1.71,4.00,1.67,3.50,1.00
300103,达刚路机,工程机械,2.75,3.00,3.50,3.83,3.50,1.00
300091,金通灵,机械基件,3.25,3.71,3.50,5.33,3.50,1.00
300083,劲胜智能,元器件,2.38,3.00,3.50,2.17,3.50,1.00
300016,北陆药业,中成药,2.88,3.71,3.50,4.00,3.50,5.40
002856,美芝股份,装修装饰,1.62,3.00,3.50,2.17,3.50,1.00
002827,高争民爆,化工原料,1.50,2.86,3.50,1.83,3.50,1.00
002819,东方中科,电器仪表,1.62,2.86,3.50,3.00,3.50,1.00
002778,高科石化,石油加工,1.88,2.86,3.50,2.00,3.50,1.00
002765,蓝黛传动,汽车配件,2.38,3.57,3.50,2.50,3.50,5.00
002755,东方新星,建筑施工,2.38,3.00,3.67,3.67,3.50,1.00
002739,万达电影,影视音像,3.50,5.14,3.83,4.00,3.50,5.00
002723,金莱特,家用电器,1.00,1.86,3.50,1.00,3.50,3.40
002719,麦趣尔,乳制品,3.12,3.43,3.50,3.50,3.50,1.00
002717,岭南股份,环境保护,2.75,4.43,3.50,4.83,3.50,1.00
002716,金贵银业,小金属,2.88,4.00,3.67,4.67,3.50,4.00
002707,众信旅游,旅游服务,3.00,4.00,3.83,4.33,3.50,1.00
002699,美盛文化,服饰,2.38,3.57,3.67,3.17,3.50,1.00
002689,远大智能,运输设备,1.75,1.43,3.67,2.83,3.50,1.00
002670,国盛金控,证券,1.00,2.00,1.83,2.50,3.50,4.60
002668,奥马电器,家用电器,2.75,4.29,3.50,2.83,3.50,5.00
002665,首航节能,电气设备,1.00,1.43,4.00,4.33,3.50,1.00
002663,普邦股份,建筑施工,2.38,2.43,3.67,3.83,3.50,1.00
002656,摩登大道,服饰,2.12,3.86,3.50,3.33,3.50,1.00
002650,加加食品,食品,2.00,3.57,3.50,2.00,3.50,1.00
002638,勤上股份,半导体,2.75,3.43,3.50,2.83,3.50,1.00
002630,华西能源,专用机械,2.38,3.14,3.67,3.33,3.50,1.00
002617,露笑科技,电气设备,2.38,4.00,3.50,4.33,3.50,4.00
002613,北玻股份,专用机械,3.50,3.86,3.50,4.17,3.50,4.00
002610,爱康科技,电气设备,2.38,2.57,3.50,3.17,3.50,1.00
002602,世纪华通,汽车配件,2.38,4.86,3.50,5.67,3.50,1.00
002592,八菱科技,汽车配件,1.50,2.71,3.50,1.50,3.50,1.00
002587,奥拓电子,元器件,2.38,3.86,3.50,5.17,3.50,1.00
002578,闽发铝业,铝,2.38,2.14,3.50,1.83,3.50,5.60
002573,清新环境,环境保护,3.12,4.14,3.50,4.33,3.50,1.00
002569,步森股份,服饰,2.38,2.00,3.50,2.00,3.50,1.00
002550,千红制药,生物制药,2.38,4.00,3.50,3.50,3.50,4.00
002539,云图控股,农药化肥,2.00,3.71,3.50,1.33,3.50,1.00
002535,林州重机,工程机械,3.12,3.14,3.50,4.00,3.50,4.60
002531,天顺风能,电气设备,2.38,3.57,3.50,3.00,3.50,1.00
002521,齐峰新材,造纸,1.75,3.29,3.50,1.50,3.50,5.80
002517,恺英网络,互联网,3.00,5.00,3.33,3.83,3.50,4.40
002512,达华智能,元器件,2.25,1.86,3.50,3.67,3.50,3.40
002503,搜于特,服饰,2.62,4.00,3.50,3.83,3.50,1.00
002502,骅威文化,影视音像,2.38,3.00,4.00,2.00,3.50,1.00
002500,山西证券,证券,1.38,2.57,1.00,2.00,3.50,1.00
002498,汉缆股份,电气设备,1.75,3.00,3.50,2.33,3.50,1.00
002495,佳隆股份,食品,2.62,3.00,3.67,3.67,3.50,5.40
002492,恒基达鑫,仓储物流,1.75,3.29,3.67,2.00,3.50,5.00
002487,大金重工,钢加工,2.50,2.29,3.67,3.50,3.50,1.00
002485,希努尔,服饰,1.00,1.86,3.50,2.17,3.50,1.00
002482,广田集团,装修装饰,2.62,3.43,3.50,4.00,3.50,1.00
002480,新筑股份,机械基件,1.38,2.43,3.50,3.00,3.50,1.00
002477,雏鹰农牧,农业综合,3.88,4.43,3.50,3.33,3.50,4.80
002464,众应互联,互联网,2.75,4.43,3.33,4.50,3.50,4.20
002450,康得新,化工原料,3.38,5.00,3.67,4.33,3.50,4.00
002445,中南文化,影视音像,2.62,3.43,4.00,3.83,3.50,1.00
002437,誉衡药业,化学制药,2.12,4.14,3.50,2.83,3.50,4.20
002436,兴森科技,元器件,2.38,3.14,3.50,2.00,3.50,1.00
002431,棕榈股份,建筑施工,2.38,2.43,3.83,3.17,3.50,1.00
002429,兆驰股份,家用电器,2.38,3.71,3.50,3.50,3.50,1.00
002428,云南锗业,小金属,2.12,2.29,3.50,3.33,3.50,1.00
002411,必康股份,化学制药,3.12,4.57,3.50,4.17,3.50,5.00
002408,齐翔腾达,化工原料,3.25,4.71,4.00,4.17,3.50,4.80
002397,梦洁股份,纺织,2.88,4.00,3.50,5.00,3.50,1.00
002387,维信诺,元器件,2.38,1.57,4.00,3.17,3.50,1.00
002374,丽鹏股份,建筑施工,2.88,2.57,3.50,4.17,3.50,1.00
002369,卓翼科技,通信设备,1.75,3.14,3.50,3.00,3.50,1.00
002359,北讯集团,钢加工,2.25,4.00,3.50,3.17,3.50,3.40
002339,积成电子,电气设备,2.38,2.00,3.67,3.17,3.50,1.00
002310,东方园林,建筑施工,2.38,3.14,3.67,4.33,3.50,4.60
002309,中利集团,电气设备,1.62,3.43,3.50,3.83,3.50,1.00
002263,*ST东南,塑料,1.88,1.57,3.50,1.83,3.50,1.00
002252,上海莱士,生物制药,1.00,2.00,3.83,1.00,3.50,1.00
002239,奥特佳,汽车配件,2.12,3.29,3.50,2.00,3.50,4.00
002233,塔牌集团,水泥,3.75,5.14,3.67,5.33,3.50,4.80
002226,江南化工,化工原料,1.88,2.86,3.50,4.83,3.50,4.00
002219,恒康医疗,中成药,1.88,3.43,3.50,3.17,3.50,1.00
002210,飞马国际,仓储物流,2.25,3.57,3.33,2.83,3.50,4.00
002181,粤 传 媒,出版业,1.00,1.86,3.50,3.17,3.50,1.00
002177,御银股份,电脑设备,1.38,2.14,3.50,1.50,3.50,1.00
002171,楚江新材,铜,2.75,4.29,3.67,3.33,3.50,1.00
002170,芭田股份,农药化肥,2.38,1.57,3.50,1.00,3.50,1.00
002155,湖南黄金,黄金,1.88,3.57,4.00,2.83,3.50,1.00
002154,报 喜 鸟,服饰,2.38,3.57,3.50,4.17,3.50,1.00
002147,新光圆成,区域地产,2.38,1.71,3.83,2.33,3.50,1.00
002141,贤丰控股,元器件,1.25,2.14,3.50,2.67,3.50,5.20
002124,天邦股份,饲料,2.38,3.43,3.67,2.83,3.50,4.00
002121,科陆电子,电器仪表,1.75,3.43,3.67,2.67,3.50,1.00
002113,天润数娱,互联网,3.00,3.29,3.33,6.00,3.50,5.00
002109,兴化股份,化工原料,2.88,3.71,3.83,3.00,3.50,5.00
002102,冠福股份,化学制药,3.75,4.43,3.83,4.83,3.50,1.00
002098,浔兴股份,服饰,1.38,2.86,3.50,3.83,3.50,4.00
002089,新 海 宜,通信设备,2.00,3.00,3.83,1.00,3.50,4.20
002086,东方海洋,渔业,2.00,2.29,3.67,3.50,3.50,1.00
002082,万邦德,铝,2.50,3.57,4.00,3.50,3.50,1.00
002075,沙钢股份,特种钢,2.38,4.71,3.67,4.83,3.50,4.60
002060,粤 水 电,建筑施工,2.38,3.57,3.50,3.17,3.50,1.00
002059,云南旅游,旅游景点,1.00,1.71,3.83,2.33,3.50,1.00
002056,横店东磁,元器件,2.38,4.00,3.50,3.67,3.50,4.40
002051,中工国际,建筑施工,2.88,4.71,3.50,3.33,3.50,1.00
002047,宝鹰股份,装修装饰,2.38,3.86,3.67,3.50,3.50,1.00
002045,国光电器,元器件,1.75,3.14,3.50,2.83,3.50,1.00
002042,华孚时尚,纺织,3.38,4.71,3.50,4.00,3.50,1.00
002031,巨轮智能,汽车配件,2.38,2.86,3.67,2.83,3.50,4.00
002029,七 匹 狼,服饰,3.00,4.00,3.50,3.33,3.50,4.00
002026,山东威达,机械基件,1.88,3.57,3.50,2.50,3.50,5.00
002011,盾安环境,工程机械,2.12,3.43,3.50,2.17,3.50,4.00
001896,豫能控股,火力发电,2.00,2.14,3.67,3.17,3.50,3.40
001696,宗申动力,摩托车,2.00,3.57,3.50,2.17,3.50,1.00
000972,*ST中基,食品,1.00,1.71,3.83,2.83,3.50,3.60
000967,盈峰环境,电气设备,2.62,3.86,3.50,4.00,3.50,1.00
000919,金陵药业,化学制药,2.88,3.71,3.50,2.67,3.50,5.00
000912,*ST天化,农药化肥,2.38,4.00,3.83,3.00,3.50,4.00
000880,潍柴重机,机械基件,3.00,3.43,3.50,4.33,3.50,1.00
000875,吉电股份,火力发电,3.25,4.14,3.67,3.50,3.50,4.60
000825,太钢不锈,特种钢,2.38,4.71,3.83,4.50,3.50,4.20
000809,铁岭新城,区域地产,1.88,3.00,3.83,2.67,3.50,4.60
000807,云铝股份,铝,2.38,2.43,3.67,2.50,3.50,3.60
000796,凯撒旅游,旅游服务,2.38,3.57,3.67,3.50,3.50,1.00
000783,长江证券,证券,1.88,3.14,1.00,2.33,3.50,2.20
000779,三毛派神,纺织,1.25,2.00,3.50,3.33,3.50,5.20
000750,国海证券,证券,2.38,2.86,1.00,1.00,3.50,2.80
000723,美锦能源,焦炭加工,2.75,4.43,3.50,3.00,3.50,1.00
000722,湖南发展,水力发电,1.75,3.29,3.67,1.50,3.50,4.40
000719,中原传媒,出版业,2.00,3.86,3.50,2.67,3.50,1.00
000711,京蓝科技,软件服务,1.88,1.57,4.00,5.17,3.50,1.00
000707,*ST双环,化工原料,1.00,2.14,3.67,1.00,3.50,1.00
000698,沈阳化工,化工原料,1.88,3.43,3.83,1.67,3.50,1.00
000691,亚太实业,区域地产,1.00,1.43,3.67,3.33,3.50,1.00
000685,中山公用,水务,2.25,4.00,3.50,2.33,3.50,4.80
000680,山推股份,工程机械,2.88,3.43,3.50,4.00,3.50,1.00
000673,当代东方,影视音像,3.62,4.29,3.50,3.83,3.50,1.00
000671,阳 光 城,区域地产,2.75,4.00,4.00,4.50,3.50,4.80
000669,金鸿控股,供气供热,2.38,4.29,3.67,3.17,3.50,4.80
000666,经纬纺机,纺织机械,2.38,4.71,3.67,2.83,3.50,1.00
000659,珠海中富,广告包装,1.25,1.71,3.50,2.83,3.50,3.40
000627,天茂集团,保险,2.38,3.14,3.50,4.50,3.50,5.80
000616,海航投资,全国地产,2.38,1.86,3.83,1.83,3.50,3.60
000611,天首发展,纺织,2.25,1.43,3.50,4.67,3.50,3.80
000603,盛达矿业,铅锌,3.50,4.14,3.67,5.33,3.50,1.00
000572,海马汽车,汽车整车,1.00,2.14,3.50,1.00,3.50,1.00
000564,供销大集,百货,2.38,3.71,3.50,3.67,3.50,5.20
000563,陕国投Ａ,多元金融,2.75,4.00,3.00,2.83,3.50,1.00
000548,湖南投资,路桥,2.12,2.57,3.83,3.33,3.50,5.40
000547,航天发展,通信设备,2.75,3.71,3.50,3.67,3.50,1.00
000545,金浦钛业,化工原料,2.00,3.57,3.67,2.00,3.50,1.00
000540,中天金融,多元金融,2.62,4.86,3.67,2.67,3.50,1.00
000526,紫光学大,文教休闲,2.38,3.57,3.50,3.17,3.50,5.20
000517,荣安地产,区域地产,1.00,1.71,3.83,2.50,3.50,4.40
000506,中润资源,区域地产,1.75,1.57,3.83,3.17,3.50,3.80
000426,兴业矿业,铅锌,2.88,4.14,3.67,3.50,3.50,4.00
000408,藏格控股,农药化肥,3.25,3.57,3.67,4.67,3.50,1.00
000338,潍柴动力,汽车配件,2.38,4.86,3.50,3.67,3.50,1.00
000158,常山北明,纺织,1.88,2.14,3.50,3.17,3.50,1.00
000061,农 产 品,农业综合,1.25,2.57,3.67,1.50,3.50,4.60
000038,深大通,广告包装,2.00,3.43,3.67,1.67,3.50,4.40
000030,富奥股份,汽车配件,3.25,4.57,3.50,3.67,3.50,4.60
000029,深深房Ａ,区域地产,1.00,1.43,3.83,2.00,3.50,4.40
000008,神州高铁,运输设备,2.25,2.86,4.00,4.33,3.50,1.00
300518,盛讯达,软件服务,1.50,2.71,3.33,3.00,3.50,1.00
300508,维宏股份,软件服务,2.00,3.86,3.50,3.17,3.50,1.00
603709,中源家居,家居用品,1.88,3.29,3.50,2.00,3.50,1.00
600547,山东黄金,黄金,3.12,4.57,4.00,4.00,3.50,4.00
300636,同和药业,化学制药,1.88,3.14,3.50,2.50,3.50,5.40
002669,康达新材,化工原料,1.75,3.00,3.50,1.83,3.50,1.00
603226,菲林格尔,家居用品,3.12,4.00,3.67,5.50,3.50,1.00
603926,铁流股份,汽车配件,2.38,3.86,3.50,3.50,3.50,1.00
603398,邦宝益智,文教休闲,1.75,3.00,3.67,2.67,3.50,1.00
603259,药明康德,化学制药,3.25,5.00,3.50,3.00,3.50,1.00
300565,科信技术,通信设备,2.00,3.00,3.50,2.33,3.50,1.00
300288,朗玛信息,软件服务,2.38,3.57,3.67,1.00,3.50,4.60
603090,宏盛股份,专用机械,1.62,2.86,3.50,2.17,3.50,4.00
000403,ST生化,生物制药,2.38,4.00,3.50,4.00,3.50,1.00
002572,索菲亚,家居用品,2.62,4.29,3.50,4.00,3.50,1.00
002275,桂林三金,中成药,3.12,4.29,3.50,3.50,3.50,5.00
603626,科森科技,专用机械,2.38,4.29,3.50,5.17,3.50,5.00
002820,桂发祥,食品,2.38,4.29,3.50,2.33,3.50,5.40
300541,先进数通,软件服务,1.62,1.71,3.67,3.17,3.50,1.00
002120,韵达股份,仓储物流,3.75,5.14,3.83,5.00,3.50,4.40
601198,东兴证券,证券,2.00,3.86,1.00,2.33,3.50,3.40
002664,长鹰信质,汽车配件,2.38,4.14,3.50,4.17,3.50,1.00
300049,福瑞股份,中成药,2.38,3.29,3.50,2.33,3.50,4.00
300069,金利华电,电气设备,1.62,3.00,3.67,2.00,3.50,5.20
603037,凯众股份,汽车配件,2.88,4.43,3.50,3.50,3.50,4.80
300687,赛意信息,软件服务,2.12,3.43,3.33,3.83,3.50,1.00
603396,金辰股份,专用机械,2.50,4.14,3.67,3.00,3.50,1.00
002440,闰土股份,染料涂料,3.75,5.14,3.50,4.17,3.50,4.60
300657,弘信电子,元器件,1.00,2.00,3.50,1.67,3.50,1.00
300457,赢合科技,专用机械,2.88,4.29,3.50,4.33,3.50,1.00
603359,东珠生态,建筑施工,3.25,4.43,3.50,5.33,3.50,1.00
603063,禾望电气,电气设备,1.75,3.29,3.83,2.00,3.50,1.00
002763,汇洁股份,服饰,2.38,4.71,3.50,3.17,3.50,4.80
000668,荣丰控股,区域地产,1.38,2.86,4.00,3.17,3.50,1.00
002371,北方华创,专用机械,2.38,3.43,3.67,4.50,3.50,1.00
000096,广聚能源,石油贸易,2.38,2.86,3.83,2.67,3.50,1.00
000848,承德露露,软饮料,3.50,5.00,3.67,2.83,3.50,4.40
603889,新澳股份,纺织,2.12,3.86,3.50,3.67,3.50,1.00
603716,塞力斯,医药商业,2.50,4.14,3.50,4.17,3.50,1.00
603617,君禾股份,专用机械,2.25,4.00,3.50,3.83,3.50,5.00
002926,华西证券,证券,2.12,4.14,1.00,2.50,3.50,1.00
603536,惠发股份,食品,1.38,2.71,3.50,2.50,3.50,5.20
601811,新华文轩,出版业,2.38,4.43,3.50,2.17,3.50,1.00
300573,兴齐眼药,化学制药,1.00,2.14,3.50,2.17,3.50,4.00
300313,天山生物,农业综合,2.38,1.57,3.50,1.83,3.50,1.00
600072,中船科技,船舶,2.75,2.57,3.50,3.17,3.50,1.00
603167,渤海轮渡,水运,3.12,4.57,3.83,3.67,3.50,5.00
000635,英 力 特,化工原料,2.38,3.57,3.67,1.67,3.50,5.00
300254,仟源医药,化学制药,2.50,3.57,3.50,3.17,3.50,4.00
300322,硕贝德,通信设备,3.12,3.29,3.50,3.17,3.50,5.20
300272,开能健康,环境保护,4.12,4.71,3.50,4.00,3.50,4.00
002080,中材科技,化纤,3.00,4.57,3.50,3.50,3.50,1.00
000001,平安银行,银行,3.50,3.29,3.50,3.17,3.50,3.40
600520,文一科技,机械基件,2.25,1.43,3.50,3.00,3.50,1.00
002683,宏大爆破,化工原料,2.38,2.86,3.50,3.00,3.50,4.40
002435,长江润发,化学制药,3.00,4.29,3.50,4.00,3.50,5.00
300140,中环装备,电气设备,2.00,1.86,3.67,3.67,3.50,1.00
600809,山西汾酒,白酒,3.88,5.71,3.67,4.67,3.50,4.60
002203,海亮股份,铜,3.38,4.71,3.67,4.83,3.50,4.80
002093,国脉科技,电信运营,2.38,3.71,3.50,3.17,3.50,1.00
603698,航天工程,专用机械,3.00,3.86,3.83,3.00,3.50,1.00
300492,山鼎设计,建筑施工,2.50,2.71,3.50,3.83,3.50,5.00
601628,中国人寿,保险,2.38,4.00,1.00,3.67,3.50,2.20
002191,劲嘉股份,广告包装,3.25,4.71,3.50,4.67,3.50,5.00
002433,太安堂,中成药,2.38,3.86,3.67,2.67,3.50,1.00
300044,赛为智能,软件服务,3.12,3.86,3.67,5.33,3.50,1.00
000800,一汽轿车,汽车整车,1.88,3.86,3.83,1.67,3.50,4.80
603043,广州酒家,食品,2.38,4.14,3.67,3.83,3.50,1.00
603768,常青股份,汽车配件,2.38,4.14,3.50,3.33,3.50,4.00
600876,洛阳玻璃,玻璃,2.62,2.71,3.50,4.67,3.50,1.00
300359,全通教育,文教休闲,2.38,2.57,3.67,2.00,3.50,1.00
600155,华创阳安,证券,2.38,3.00,3.50,3.17,3.50,4.40
002608,江苏国信,火力发电,3.12,4.29,3.67,4.00,3.50,4.00
002620,瑞和股份,装修装饰,2.50,3.71,3.50,3.33,3.50,1.00
002396,星网锐捷,通信设备,1.00,2.43,3.50,3.17,3.50,1.00
300654,世纪天鸿,出版业,2.62,2.86,3.67,3.67,3.50,1.00
002598,山东章鼓,机械基件,2.50,3.43,3.50,3.00,3.50,4.00
600978,宜华生活,家居用品,2.38,4.29,3.50,3.17,3.50,5.00
000059,华锦股份,石油加工,2.50,4.71,3.67,2.33,3.50,1.00
300171,东富龙,医疗保健,1.75,3.29,3.50,2.00,3.50,1.00
002240,威华股份,家居用品,2.38,2.57,3.67,5.00,3.50,1.00
300273,和佳股份,医疗保健,2.88,3.86,3.67,3.33,3.50,1.00
300094,国联水产,渔业,3.62,4.00,3.50,4.83,3.50,1.00
603798,康普顿,石油加工,2.62,4.29,3.67,3.00,3.50,5.40
002024,苏宁易购,电器连锁,2.50,3.57,3.67,4.17,3.50,1.00
002405,四维图新,软件服务,2.75,3.86,3.50,3.00,3.50,5.00
002527,新时达,电器仪表,1.00,2.14,3.50,3.50,3.50,1.00
600861,北京城乡,百货,1.75,3.57,3.83,1.00,3.50,4.20
002564,天沃科技,化工机械,1.00,2.14,3.83,2.33,3.50,1.00
300102,乾照光电,半导体,2.88,3.71,3.50,3.83,3.50,1.00
000715,中兴商业,百货,2.38,3.57,4.00,3.00,3.50,5.00
600616,金枫酒业,红黄药酒,2.12,4.00,3.67,1.33,3.50,1.00
300509,新美星,专用机械,2.12,3.71,3.67,2.50,3.50,4.60
000069,华侨城Ａ,旅游景点,2.38,4.71,4.00,4.67,3.50,1.00
601168,西部矿业,铜,3.75,4.57,3.67,3.83,3.50,1.00
600858,银座股份,百货,3.12,4.14,3.83,3.17,3.50,4.80
603898,好莱客,家居用品,2.88,3.86,3.83,5.00,3.50,1.00
600098,广州发展,火力发电,3.25,3.71,3.50,4.17,3.50,4.20
600557,康缘药业,中成药,3.12,4.57,3.50,3.67,3.50,5.00
002285,世联行,房产服务,2.38,2.00,3.67,3.50,3.50,1.00
002025,航天电器,元器件,2.25,4.43,3.50,2.50,3.50,1.00
600352,浙江龙盛,染料涂料,3.62,5.14,3.67,4.17,3.50,1.00
300495,美尚生态,环境保护,1.50,2.71,4.00,3.67,3.50,1.00
600198,*ST大唐,通信设备,2.12,2.29,3.50,1.83,3.00,1.00
600499,科达洁能,专用机械,2.62,4.29,3.50,4.00,3.50,1.00
000978,桂林旅游,旅游景点,2.00,1.86,3.50,2.67,3.50,1.00
600466,蓝光发展,区域地产,3.38,4.71,3.83,4.83,3.50,1.00
000610,西安旅游,旅游服务,1.75,1.57,3.50,1.83,3.50,1.00
000523,广州浪奇,日用化工,2.50,3.57,3.83,4.17,3.50,4.20
300386,飞天诚信,软件服务,1.38,2.43,3.50,1.67,3.50,1.00
300039,上海凯宝,中成药,2.75,4.57,3.50,3.00,3.50,4.20
002303,美盈森,造纸,3.12,3.71,3.50,4.33,3.50,4.00
000031,中粮地产,全国地产,3.50,4.86,4.00,4.67,3.50,1.00
600510,黑牡丹,全国地产,1.88,3.43,3.83,1.83,3.50,4.20
600984,建设机械,工程机械,1.00,1.86,3.67,3.17,3.50,1.00
603040,新坐标,机械基件,3.50,4.57,3.50,5.00,3.50,4.80
600888,新疆众和,铝,2.62,3.57,3.50,3.83,3.50,4.80
000417,合肥百货,百货,2.38,4.71,3.67,3.17,3.50,4.80
600757,长江传媒,出版业,3.25,4.57,3.50,3.33,3.50,1.00
603158,腾龙股份,汽车配件,2.00,3.71,3.50,3.33,3.50,5.00
002595,豪迈科技,专用机械,2.38,4.43,3.50,2.83,3.50,5.00
000525,红 太 阳,农药化肥,3.50,5.14,3.50,3.83,3.50,4.20
601985,中国核电,新型电力,2.38,4.86,3.50,2.83,3.50,4.80
002139,拓邦股份,元器件,2.50,3.71,3.50,3.67,3.50,1.00
300076,GQY视讯,电脑设备,2.25,4.00,3.50,2.50,3.50,1.00
000006,深振业Ａ,区域地产,2.38,4.43,4.00,3.83,3.50,1.00
600259,广晟有色,小金属,2.38,2.71,3.50,1.83,3.50,1.00
000620,新华联,全国地产,2.38,3.29,3.83,3.00,3.50,1.00
600576,祥源文化,影视音像,1.75,3.14,3.67,1.67,3.50,1.00
000025,特 力Ａ,汽车服务,2.38,3.14,3.67,4.50,3.50,1.00
000608,阳光股份,区域地产,2.38,2.00,3.83,3.17,3.50,1.00
300376,易事特,电气设备,2.50,3.43,3.50,3.67,3.50,1.00
600642,申能股份,火力发电,2.25,4.14,3.83,1.83,3.50,4.40
002697,红旗连锁,超市连锁,2.75,3.86,3.83,3.50,3.50,1.00
002862,实丰文化,文教休闲,2.38,3.00,3.50,3.50,3.50,1.00
600988,赤峰黄金,黄金,2.88,3.14,3.67,4.50,3.50,6.00
603136,天目湖,旅游景点,2.50,4.00,3.83,2.83,3.50,5.00
603169,兰石重装,专用机械,1.00,1.86,3.67,3.83,3.50,1.00
300625,三雄极光,半导体,2.38,4.00,3.50,4.00,3.50,1.00
603316,诚邦股份,建筑施工,2.00,3.29,3.67,3.83,3.50,5.00
603117,万林股份,仓储物流,3.00,3.71,3.67,4.50,3.50,1.00
600783,鲁信创投,矿物制品,2.88,3.29,3.67,3.00,3.50,1.00
600608,ST沪科,钢加工,1.00,1.71,4.00,3.17,3.50,1.00
002364,中恒电气,电气设备,1.50,3.00,3.67,1.33,3.50,1.00
300475,聚隆科技,专用机械,1.38,1.57,3.67,1.83,3.50,1.00
600698,湖南天雁,汽车配件,2.38,1.43,3.50,1.00,3.50,1.00
600847,万里股份,电气设备,2.38,2.29,3.50,3.00,3.50,4.60
300318,博晖创新,医疗保健,2.88,2.86,3.67,3.33,3.50,1.00
300145,中金环境,专用机械,2.38,4.14,3.50,3.67,3.50,4.00
600874,创业环保,环境保护,2.38,4.00,3.83,3.00,3.50,1.00
300684,中石科技,化工原料,2.38,3.71,3.50,3.17,3.50,5.80
600235,民丰特纸,造纸,2.38,3.00,3.50,1.33,3.50,1.00
603916,苏博特,化工原料,2.12,3.86,3.50,3.67,3.50,1.00
002207,*ST准油,石油开采,1.62,1.29,3.83,1.67,3.50,1.00
002084,海鸥住工,家居用品,2.50,3.29,3.50,4.50,3.50,4.00
300406,九强生物,生物制药,2.38,4.14,3.50,4.00,3.50,5.00
600522,中天科技,通信设备,2.75,4.71,3.50,3.33,3.50,1.00
600505,西昌电力,水力发电,1.25,2.43,3.83,1.67,3.50,5.20
300650,太龙照明,电气设备,3.00,3.57,3.50,5.50,3.50,5.00
002577,雷柏科技,电脑设备,1.75,3.00,3.50,1.50,3.50,5.20
002389,南洋科技,元器件,1.50,2.86,3.50,4.17,3.50,1.00
300006,莱美药业,化学制药,3.00,3.71,3.50,3.83,3.50,1.00
000863,三湘印象,区域地产,1.00,1.71,3.83,1.33,3.50,1.00
002647,民盛金科,多元金融,1.50,2.71,3.67,2.17,3.50,4.60
600718,东软集团,软件服务,1.88,3.57,3.50,3.00,3.50,1.00
600821,津劝业,百货,2.38,1.57,3.83,2.17,3.50,3.40
603767,中马传动,汽车配件,1.88,3.43,3.50,3.83,3.50,5.00
600383,金地集团,全国地产,3.25,4.86,4.00,4.17,3.50,1.00
300420,五洋停车,机械基件,2.00,3.57,3.50,4.00,3.50,1.00
300210,森远股份,专用机械,2.38,3.29,3.83,1.83,3.50,1.00
002085,万丰奥威,汽车配件,2.88,4.43,3.50,3.00,3.50,4.80
300610,晨化股份,化工原料,2.00,3.57,3.50,3.00,3.50,1.00
600256,广汇能源,石油开采,3.75,4.71,4.00,4.83,3.50,4.80
